Name,FullName,Extension,CreationTime
Track02.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\נפוליאון הזהב\Track02.mp3,.mp3,10/27/2025 1:05:17 PM
Track05.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\נפוליאון הזהב\Track05.mp3,.mp3,10/27/2025 1:06:00 PM
Track08.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\נפוליאון הזהב\Track08.mp3,.mp3,10/27/2025 1:06:54 PM
Track01.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\נפוליאון הזהב\Track01.mp3,.mp3,10/27/2025 1:05:03 PM
Track03.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\נפוליאון הזהב\Track03.mp3,.mp3,10/27/2025 1:05:30 PM
Track04.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\נפוליאון הזהב\Track04.mp3,.mp3,10/27/2025 1:05:45 PM
02 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\02 - .mp3,.mp3,10/27/2025 10:28:25 AM
03 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\03 - .mp3,.mp3,10/27/2025 10:28:32 AM
12 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\12 - .mp3,.mp3,10/27/2025 10:28:30 AM
01 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\01 - .mp3,.mp3,10/27/2025 10:28:24 AM
13 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\13 - .mp3,.mp3,10/27/2025 10:28:32 AM
15 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\15 - .mp3,.mp3,10/27/2025 10:28:39 AM
04 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\04 - .mp3,.mp3,10/27/2025 1:07:18 PM
05 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\05 - .mp3,.mp3,10/27/2025 1:07:45 PM
06 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\06 - .mp3,.mp3,10/27/2025 1:07:58 PM
07 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\07 - .mp3,.mp3,10/27/2025 1:08:15 PM
08 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\08 - .mp3,.mp3,10/27/2025 1:08:27 PM
09 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\09 - .mp3,.mp3,10/27/2025 1:08:40 PM
10 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\10 - .mp3,.mp3,10/27/2025 1:08:48 PM
11 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\11 - .mp3,.mp3,10/27/2025 1:08:58 PM
14 - .mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת רבי יהונתן\14 - .mp3,.mp3,10/27/2025 1:09:12 PM
07_רצועה_7.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חנה ושבעת בניה\07_רצועה_7.mp3,.mp3,10/27/2025 1:13:09 PM
01_רצועה_1.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חנה ושבעת בניה\01_רצועה_1.mp3,.mp3,10/27/2025 1:11:27 PM
02_רצועה_2.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חנה ושבעת בניה\02_רצועה_2.mp3,.mp3,10/27/2025 1:11:44 PM
03_רצועה_3.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חנה ושבעת בניה\03_רצועה_3.mp3,.mp3,10/27/2025 1:12:00 PM
05_רצועה_5.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חנה ושבעת בניה\05_רצועה_5.mp3,.mp3,10/27/2025 1:12:39 PM
04_רצועה_4.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חנה ושבעת בניה\04_רצועה_4.mp3,.mp3,10/27/2025 1:12:23 PM
06_רצועה_6.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חנה ושבעת בניה\06_רצועה_6.mp3,.mp3,10/27/2025 1:12:52 PM
Track04.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת שלמה המלך\Track04.mp3,.mp3,10/27/2025 1:17:56 PM
Track05.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת שלמה המלך\Track05.mp3,.mp3,10/27/2025 1:18:09 PM
Track07.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת שלמה המלך\Track07.mp3,.mp3,10/27/2025 1:18:34 PM
Track08.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת שלמה המלך\Track08.mp3,.mp3,10/27/2025 1:18:47 PM
Track09.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת שלמה המלך\Track09.mp3,.mp3,10/27/2025 1:19:03 PM
Track14.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת שלמה המלך\Track14.mp3,.mp3,10/27/2025 1:20:10 PM
Track02.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת שלמה המלך\Track02.mp3,.mp3,10/27/2025 1:17:30 PM
Track10.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת שלמה המלך\Track10.mp3,.mp3,10/27/2025 1:19:18 PM
Track13.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת שלמה המלך\Track13.mp3,.mp3,10/27/2025 1:19:59 PM
Track06.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת שלמה המלך\Track06.mp3,.mp3,10/27/2025 1:18:20 PM
Track03.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת שלמה המלך\Track03.mp3,.mp3,10/27/2025 1:17:39 PM
Track11.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת שלמה המלך\Track11.mp3,.mp3,10/27/2025 1:19:31 PM
Track12.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\חכמת שלמה המלך\Track12.mp3,.mp3,10/27/2025 1:19:45 PM
10 רצועה 10.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יהודי סרגוסה\10 רצועה 10.mp3,.mp3,10/27/2025 10:28:41 AM
01 רצועה 1.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יהודי סרגוסה\01 רצועה 1.mp3,.mp3,10/27/2025 10:28:51 AM
02 רצועה 2.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יהודי סרגוסה\02 רצועה 2.mp3,.mp3,10/27/2025 1:13:24 PM
03 רצועה 3.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יהודי סרגוסה\03 רצועה 3.mp3,.mp3,10/27/2025 1:13:43 PM
04 רצועה 4.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יהודי סרגוסה\04 רצועה 4.mp3,.mp3,10/27/2025 1:13:52 PM
05 רצועה 5.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יהודי סרגוסה\05 רצועה 5.mp3,.mp3,10/27/2025 1:14:15 PM
06 רצועה 6.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יהודי סרגוסה\06 רצועה 6.mp3,.mp3,10/27/2025 1:14:28 PM
07 רצועה 7.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יהודי סרגוסה\07 רצועה 7.mp3,.mp3,10/27/2025 1:14:36 PM
08 רצועה 8.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יהודי סרגוסה\08 רצועה 8.mp3,.mp3,10/27/2025 1:14:48 PM
09 רצועה 9.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יהודי סרגוסה\09 רצועה 9.mp3,.mp3,10/27/2025 1:15:01 PM
07 רצועה 7.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יונה הנביא\07 רצועה 7.mp3,.mp3,10/27/2025 10:28:39 AM
01 רצועה 1.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יונה הנביא\01 רצועה 1.mp3,.mp3,10/27/2025 1:15:23 PM
02 רצועה 2.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יונה הנביא\02 רצועה 2.mp3,.mp3,10/27/2025 1:15:45 PM
03 רצועה 3.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יונה הנביא\03 רצועה 3.mp3,.mp3,10/27/2025 1:16:10 PM
04 רצועה 4.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יונה הנביא\04 רצועה 4.mp3,.mp3,10/27/2025 1:16:30 PM
05 רצועה 5.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יונה הנביא\05 רצועה 5.mp3,.mp3,10/27/2025 1:16:53 PM
06 רצועה 6.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יונה הנביא\06 רצועה 6.mp3,.mp3,10/27/2025 1:17:15 PM
02_רצועה_2.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסלה קמצן קדוש\02_רצועה_2.mp3,.mp3,10/27/2025 1:20:44 PM
04_רצועה_4.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסלה קמצן קדוש\04_רצועה_4.mp3,.mp3,10/27/2025 1:21:27 PM
08_רצועה_8.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסלה קמצן קדוש\08_רצועה_8.mp3,.mp3,10/27/2025 1:22:35 PM
06_רצועה_6.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסלה קמצן קדוש\06_רצועה_6.mp3,.mp3,10/27/2025 1:22:04 PM
01_רצועה_1.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסלה קמצן קדוש\01_רצועה_1.mp3,.mp3,10/27/2025 1:20:28 PM
07_רצועה_7.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסלה קמצן קדוש\07_רצועה_7.mp3,.mp3,10/27/2025 1:22:20 PM
03_רצועה_3.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסלה קמצן קדוש\03_רצועה_3.mp3,.mp3,10/27/2025 1:21:09 PM
05_רצועה_5.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסלה קמצן קדוש\05_רצועה_5.mp3,.mp3,10/27/2025 1:21:40 PM
01 רצועה 1.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסף מוקיר שבת דמא בן נתינה\01 רצועה 1.mp3,.mp3,10/27/2025 10:28:58 AM
11 רצועה 11.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסף מוקיר שבת דמא בן נתינה\11 רצועה 11.mp3,.mp3,10/27/2025 10:28:54 AM
02 רצועה 2.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסף מוקיר שבת דמא בן נתינה\02 רצועה 2.mp3,.mp3,10/27/2025 1:22:47 PM
03 רצועה 3.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסף מוקיר שבת דמא בן נתינה\03 רצועה 3.mp3,.mp3,10/27/2025 1:22:54 PM
04 רצועה 4.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסף מוקיר שבת דמא בן נתינה\04 רצועה 4.mp3,.mp3,10/27/2025 1:23:03 PM
05 רצועה 5.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסף מוקיר שבת דמא בן נתינה\05 רצועה 5.mp3,.mp3,10/27/2025 1:23:17 PM
06 רצועה 6.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסף מוקיר שבת דמא בן נתינה\06 רצועה 6.mp3,.mp3,10/27/2025 1:23:45 PM
07 רצועה 7.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסף מוקיר שבת דמא בן נתינה\07 רצועה 7.mp3,.mp3,10/27/2025 1:23:56 PM
08 רצועה 8.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסף מוקיר שבת דמא בן נתינה\08 רצועה 8.mp3,.mp3,10/27/2025 1:24:17 PM
09 רצועה 9.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסף מוקיר שבת דמא בן נתינה\09 רצועה 9.mp3,.mp3,10/27/2025 1:24:30 PM
10 רצועה 10.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יוסף מוקיר שבת דמא בן נתינה\10 רצועה 10.mp3,.mp3,10/27/2025 1:24:47 PM
03_רצועה_3.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\03_רצועה_3.mp3,.mp3,10/27/2025 1:25:33 PM
04_רצועה_4.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\04_רצועה_4.mp3,.mp3,10/27/2025 1:25:50 PM
07_רצועה_7.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\07_רצועה_7.mp3,.mp3,10/27/2025 1:26:40 PM
01_רצועה_1.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\01_רצועה_1.mp3,.mp3,10/27/2025 1:25:05 PM
05_רצועה_5.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\05_רצועה_5.mp3,.mp3,10/27/2025 1:26:07 PM
02_רצועה_2.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\02_רצועה_2.mp3,.mp3,10/27/2025 1:25:19 PM
06_רצועה_6.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\06_רצועה_6.mp3,.mp3,10/27/2025 1:26:22 PM
08_רצועה_8.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\08_רצועה_8.mp3,.mp3,10/27/2025 1:26:56 PM
יענקל החייט 1.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\יענקל החייט 1.mp3,.mp3,10/27/2025 1:27:39 PM
יענקל החייט 2.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\יענקל החייט 2.mp3,.mp3,10/27/2025 1:28:08 PM
יענקל החייט 3.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\יענקל החייט 3.mp3,.mp3,10/27/2025 1:28:38 PM
יענקל החייט 4.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\יענקל החייט 4.mp3,.mp3,10/27/2025 1:29:23 PM
יענקל החייט 5.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\יענקל החייט 5.mp3,.mp3,10/27/2025 1:30:07 PM
יענקל החייט 6.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\יענקל החייט 6.mp3,.mp3,10/27/2025 1:30:47 PM
יענקל החייט 7.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\יענקל החייט 7.mp3,.mp3,10/27/2025 1:31:38 PM
יענקל החייט 8.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יענקל החייט\יענקל החייט 8.mp3,.mp3,10/27/2025 1:32:18 PM
Track02.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יצר הכבוד\Track02.mp3,.mp3,10/27/2025 1:32:46 PM
Track03.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יצר הכבוד\Track03.mp3,.mp3,10/27/2025 1:33:01 PM
Track07.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יצר הכבוד\Track07.mp3,.mp3,10/27/2025 1:34:08 PM
Track08.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יצר הכבוד\Track08.mp3,.mp3,10/27/2025 1:34:21 PM
Track05.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יצר הכבוד\Track05.mp3,.mp3,10/27/2025 1:33:35 PM
Track06.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יצר הכבוד\Track06.mp3,.mp3,10/27/2025 1:33:51 PM
Track01.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יצר הכבוד\Track01.mp3,.mp3,10/27/2025 1:32:32 PM
Track04.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יצר הכבוד\Track04.mp3,.mp3,10/27/2025 1:33:16 PM
Track09.mp3,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\סיפורים\חסדי נעמי\יצר הכבוד\Track09.mp3,.mp3,10/27/2025 1:34:39 PM
